source_id,repo_owner,repo_name,github_url,file_path,license_spdx,usage_class,attribution_required,share_alike,noncommercial_only,stars,last_commit,retrieved_at,source_commit_sha,sha256
360,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-reveal.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,7834179a35544dd48f61f5d67f6dfc56945ce58952d7fb71641fc17555f5c752
361,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-secret-hook.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,cc8fa833c941fa1c5129855cb4f6b3eaa954129a9802b5862c014a5134ac5c38
362,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mystery-setup.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c04ba8a202132881399d981ae3e472c06f3044c3ebf84def55e2b32465fc983c
363,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-mythological-twist.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,bc7cf66bd57b671687ce27ee6c869167362f4cf9c123bc31274013eaeb037b60
364,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-narrative-hook-with-immediate-conflict.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,74b283e840ee95e39d8ea394ed7a830947a21dcedb862784d0894118425a6296
365,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-negative-consequence-story-setup.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,d1497215af2312fa1979a009814fade4bd17d3f257f981d9c50d4d9fdd3d5549
366,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-nostalgic-callback.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,0f6b7d2807d8d6262316d7a30c2eba8f4d0a85e45046dcfe4d4ef472ecf6dc0c
367,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-numbered-list-of-benefits.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,b0ed62ca41bcd8a9b5ecbdfcfb85d115a44d7a688f1142fa4053fb33e3b59c63
368,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-numbered-list-teaser.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,f01035f6388fb03b187fd9db92f518d9df79cbad3c528704f5ffe389a0382df6
369,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-ojal-dolor-inverso.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,c4497119a681ab02dadab73b9aa619e3e52d7657d3d658c083ca52f13af9fd7f
370,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-one-word-teaser.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,be1ffa5257a625aabbf63bd5fe52cfea58fede5febc1b45a2775d00f7e17c5ba
371,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-open-loop-mystery.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,543fce9c07a84f402a45a31fa95298112b491fbec95fc24480069fab4a610519
372,shixinzhang,tiktok-viral-hooks,https://github.com/shixinzhang/tiktok-viral-hooks,by-pattern/en/hook-pain-point-empathy.md,NOASSERTION,RESEARCH_ONLY,0,0,0,19,2026-09-02T02:09:08Z,2026-09-02T07:01:26.517484+00:00,924cad9f5415022c887199d026066c6ddae397f2,bfde11f8f798b80b9be7ac495bc1cf25e9befa6964bd75a89d56ff812a63f213
373,Advibly,skills,https://github.com/Advibly/skills,README.md,UNKNOWN,TRANSFORM_ONLY,0,0,0,3,2026-07-16T19:54:29Z,2026-09-02T07:54:20.924742+00:00,12594c611e642ea3bd43859f2b45d98eaaa29a85,1e5c5a78a3136a2571ab544daa8a0114067a5da5915625b7f35392b65b979bbe
374,Advibly,skills,https://github.com/Advibly/skills,ugc-ads/SKILL.md,UNKNOWN,TRANSFORM_ONLY,0,0,0,3,2026-07-16T19:54:29Z,2026-09-02T07:54:20.924742+00:00,12594c611e642ea3bd43859f2b45d98eaaa29a85,3d27c417672b2872c9688a236183c8adb4a039053fc938f6d86dce7e5dc432e8
375,Advibly,skills,https://github.com/Advibly/skills,ugc-ads/references/angles.md,UNKNOWN,TRANSFORM_ONLY,0,0,0,3,2026-07-16T19:54:29Z,2026-09-02T07:54:20.924742+00:00,12594c611e642ea3bd43859f2b45d98eaaa29a85,211128d125b3a4346fa47ef99b74bb0275ae97bca94f15cb9d1100ed9c048064
376,Advibly,skills,https://github.com/Advibly/skills,ugc-ads/references/characters.md,UNKNOWN,TRANSFORM_ONLY,0,0,0,3,2026-07-16T19:54:29Z,2026-09-02T07:54:20.924742+00:00,12594c611e642ea3bd43859f2b45d98eaaa29a85,49e2124ccf0b04d94a524557b94a89fd91249f693b9de1a7f26a28f118bb1191
377,Advibly,skills,https://github.com/Advibly/skills,ugc-ads/references/prompting.md,UNKNOWN,TRANSFORM_ONLY,0,0,0,3,2026-07-16T19:54:29Z,2026-09-02T07:54:20.924742+00:00,12594c611e642ea3bd43859f2b45d98eaaa29a85,c231637f212a227b634dd1946e1ce96ea300436b87ff5e4ad7b291aad47068f6
